geneSymbol,rank
203076_s_at,17694
203075_at,3608
203077_s_at,10408
205396_at,267
218284_at,16385
205398_s_at,4940
205397_x_at,15270
202527_s_at,12464
202526_at,7089
205187_at,16327
205188_s_at,4516
204790_at,9234
206320_s_at,14452
209679_s_at,6588
218137_s_at,16132
203873_at,6493
203874_s_at,12921
203875_at,15479
215294_s_at,49
206543_at,14933
217707_x_at,392
206544_x_at,4958
212258_s_at,17430
206542_s_at,6070
212257_s_at,9257
208793_x_at,3525
215714_s_at,17176
208794_s_at,4118
217656_at,881
214728_x_at,1330
213719_s_at,16616
212520_s_at,2754
213720_s_at,2896
214360_at,2120
213859_x_at,4091
213251_at,17845
202303_x_at,10473
218452_at,4214
212167_s_at,17345
201075_s_at,14619
201073_s_at,11237
201074_at,4965
201072_s_at,7340
201321_s_at,10846
201320_at,2775
209518_at,17785
203183_s_at,12455
201827_at,16655
204099_at,16376
201589_at,7415
217555_at,10761
213253_at,16112
204240_s_at,16609
209258_s_at,8210
209257_s_at,9948
209259_s_at,10893
201664_at,15792
215623_x_at,4160
201663_s_at,11218
212927_at,13826
212926_at,9964
218781_at,17035
212569_at,11875
212579_at,8571
212577_at,1965
206406_at,349
220368_s_at,6861
220369_at,4691
222270_at,7105
210057_at,10949
212147_at,14106
34868_at,17925
214940_s_at,7971
220347_at,9302
217189_s_at,3634
201794_s_at,2434
201793_x_at,13685
203852_s_at,12302
218629_at,10238
210357_s_at,9519
217074_at,5710
209420_s_at,2435
217171_at,16667
216230_x_at,16475
205622_at,1070
219695_at,10009
213624_at,11790
205309_at,5729
219772_s_at,13971
214565_s_at,5281
214566_at,8212
207441_at,2362
202043_s_at,8729
207390_s_at,17710
209427_at,16958
218393_s_at,1872
218685_s_at,17527
215458_s_at,10153
212666_at,3504
212668_at,1412
212921_at,18074
212922_s_at,15338
218788_s_at,10365
209516_at,2441
219480_at,6702
213139_at,13808
209131_s_at,16184
214544_s_at,17905
209130_at,4711
202507_s_at,5061
202508_s_at,3913
218327_s_at,5913
204953_at,136
205443_at,912
204104_at,10233
215926_x_at,16670
205658_s_at,10340
213203_at,15397
214592_s_at,16567
204467_s_at,122
204466_s_at,14039
211546_x_at,12794
207827_x_at,9872
219511_s_at,7093
207853_s_at,9222
209877_at,16745
208584_at,3345
201622_at,5657
213493_at,7578
213488_at,13358
215011_at,10931
219409_at,10788
218033_s_at,18076
218032_at,9866
205104_at,19
209481_at,7208
207474_at,15845
214982_at,9028
200058_s_at,7612
218493_at,10218
215905_s_at,9886
201221_s_at,2934
213121_at,13122
201770_at,14381
215722_s_at,8390
206055_s_at,3244
216977_x_at,8141
208821_at,8627
213175_s_at,2644
202505_at,8903
202690_s_at,12345
202691_at,5696
200826_at,3134
205644_s_at,6923
216850_at,9066
201522_x_at,16251
206042_x_at,17732
203516_at,602
208608_s_at,4250
215431_at,8799
214708_at,11415
213814_s_at,14759
205314_x_at,10239
205315_s_at,10220
214350_at,648
220487_at,8670
207438_s_at,8236
215424_s_at,17492
201575_at,14142
222183_x_at,17119
218404_at,16884
220140_s_at,15812
53912_at,3039
213292_s_at,1163
215820_x_at,15062
215366_at,6117
205482_x_at,2201
219793_at,13873
200991_s_at,13744
202359_s_at,8032
202358_s_at,9994
218705_s_at,17121
221498_at,6754
221006_s_at,7289
215500_at,8455
200067_x_at,16825
213545_x_at,15227
210648_x_at,11883
208781_x_at,1723
205329_s_at,539
212652_s_at,8109
217792_at,6622
217789_at,14223
205573_s_at,9258
221561_at,10250
210677_at,7146
218974_at,6325
210000_s_at,15864
213337_s_at,6846
210001_s_at,13605
209999_x_at,1227
203373_at,6401
203372_s_at,7185
214105_at,7994
206360_s_at,5035
206359_at,1853
208127_s_at,15600
209648_x_at,10436
209647_s_at,1791
214462_at,5311
206020_at,638
214015_at,8859
200642_at,14318
221477_s_at,15847
216841_s_at,14105
215078_at,5875
215223_s_at,208
205236_x_at,11214
220129_at,7110
201085_s_at,16599
214988_s_at,15521
201086_x_at,14924
213538_at,7990
211705_s_at,6877
218087_s_at,2196
211819_s_at,199
204288_s_at,5348
220858_at,7270
207788_s_at,16102
209253_at,5997
215522_at,17669
212560_at,5614
203509_at,2301
212807_s_at,5855
212797_at,2274
212780_at,2106
212777_at,14320
217576_x_at,8304
217575_s_at,6351
211665_s_at,10330
217644_s_at,1236
212870_at,11199
213456_at,16737
209843_s_at,7071
209842_at,9589
204913_s_at,2589
204914_s_at,9815
204915_s_at,16702
204432_at,17537
209736_at,9792
38918_at,8397
208574_at,3445
206122_at,18065
217040_x_at,8477
219993_at,14042
219568_x_at,6724
214178_s_at,6303
213721_at,7027
213722_at,15623
208468_at,10471
214633_at,6545
207678_s_at,2428
201417_at,799
201418_s_at,6589
213668_s_at,5433
201416_at,8063
213665_at,16879
207336_at,11348
202935_s_at,6882
202936_s_at,4332
214732_at,2951
210218_s_at,8991
202863_at,9734
210219_at,15177
210985_s_at,7086
202864_s_at,5526
208012_x_at,7892
209761_s_at,17670
208392_x_at,9353
209762_x_at,15631
207777_s_at,8420
214791_at,6832
211736_at,12424
204367_at,5100
213168_at,11824
206663_at,10106
205406_s_at,13697
220982_s_at,13793
210117_at,10323
210884_s_at,8598
207271_x_at,16217
211381_x_at,809
219109_at,12962
219888_at,7523
203145_at,13737
210033_s_at,13302
210032_s_at,1172
200053_at,17531
206815_at,5470
206816_s_at,7538
212470_at,4938
206748_s_at,4727
212468_at,10216
216989_at,4225
216972_at,7094
210536_s_at,14663
220217_x_at,7883
212667_at,6892
200665_s_at,6000
200795_at,5209
207724_s_at,14587
209748_at,17292
204433_s_at,13576
204434_at,8732
218164_at,1413
214965_at,7973
222163_s_at,10671
218933_at,8817
215694_at,8970
220298_s_at,2037
220299_at,5982
219583_s_at,16383
218324_s_at,2572
222154_s_at,14695
215617_at,9340
209891_at,7698
217927_at,8996
218817_at,7488
221844_x_at,5854
213442_x_at,803
213441_x_at,14419
214403_x_at,6331
214404_x_at,3182
220192_x_at,1329
212480_at,16853
216119_s_at,10412
205265_s_at,8133
201997_s_at,11643
201996_s_at,17649
203513_at,5728
216965_x_at,11266
212526_at,3705
215383_x_at,11317
217827_s_at,7946
202104_s_at,17039
214494_s_at,17353
219257_s_at,595
40273_at,16622
209857_s_at,8149
205312_at,15794
205861_at,9720
215094_at,10001
217813_s_at,17392
207841_at,15119
211704_s_at,11935
206239_s_at,3844
206310_at,6231
207214_at,15966
205185_at,17003
202826_at,9237
210715_s_at,4253
215503_at,8248
216980_s_at,1774
206056_x_at,13539
206057_x_at,2418
216981_x_at,7615
222259_s_at,6169
202363_at,5079
202523_s_at,9902
202524_s_at,16957
206434_at,8227
206433_s_at,15998
213994_s_at,3191
209437_s_at,8605
209436_at,4435
213993_at,5516
218638_s_at,4526
204640_s_at,7259
208927_at,14998
209875_s_at,10112
214478_at,11067
210693_at,9259
215833_s_at,886
203458_at,2302
214026_s_at,7203
212466_at,5397
212458_at,4524
205064_at,5461
218990_s_at,4166
212558_at,6423
204011_at,15329
220983_s_at,7809
221489_s_at,13418
219677_at,12181
46256_at,3776
221769_at,16651
206937_at,6941
214925_s_at,4523
215235_at,9000
208611_s_at,5372
214926_at,11549
208416_s_at,15977
214145_s_at,2523
213914_s_at,1575
200672_x_at,16892
215918_s_at,682
212071_s_at,11755
214856_at,3007
200671_s_at,10313
205155_s_at,13076
220185_at,288
220067_at,13639
202278_s_at,8575
202277_at,14062
216203_at,17551
203127_s_at,12087
216202_s_at,15738
203128_at,8500
213577_at,10951
213562_s_at,632
209218_at,3049
217995_at,13218
217255_at,5382
217252_at,10884
213112_s_at,6513
201471_s_at,1135
219055_at,5149
213324_at,4323
221281_at,17309
221284_s_at,16264
213667_at,7083
212275_s_at,10359
215053_at,3353
38766_at,17507
210959_s_at,16632
204675_at,10802
211056_s_at,5101
218800_at,4654
202308_at,3540
201247_at,737
201248_s_at,6300
212721_at,3101
217608_at,15010
202400_s_at,3671
202401_s_at,2376
213329_at,10352
209794_at,10384
215550_at,14208
201858_s_at,11908
201859_at,15004
208921_s_at,2876
208920_at,6815
201516_at,3382
200007_at,7455
205335_s_at,16244
206512_at,5883
203605_at,6856
201273_s_at,10276
202200_s_at,10447
202199_s_at,11974
214931_s_at,9952
203182_s_at,3771
203181_x_at,16681
217517_x_at,14973
206216_at,2203
200918_s_at,11289
200917_s_at,11374
218140_x_at,8312
204955_at,4861
205499_at,3247
216639_at,7583
219204_s_at,2686
219205_at,9039
213608_s_at,18118
201225_s_at,8492
201224_s_at,11449
216629_at,11476
207435_s_at,6672
208610_s_at,10814
201680_x_at,11845
222047_s_at,8319
201679_at,3941
222046_at,3419
214127_s_at,2906
210178_x_at,1920
213594_x_at,6392
206095_s_at,17115
204299_at,12963
213742_at,1439
200686_s_at,8902
200685_at,13278
214882_s_at,3560
200754_x_at,1681
200753_x_at,10045
201696_at,18124
212266_s_at,16806
210077_s_at,998
203380_x_at,3042
208804_s_at,806
206108_s_at,15582
201129_at,8088
214141_x_at,15441
213649_at,10314
211439_at,1253
213152_s_at,1555
214789_x_at,8415
200044_at,33
201698_s_at,2904
207893_at,5339
209954_x_at,4625
202817_s_at,17964
202816_s_at,969
216684_s_at,5688
213140_s_at,15825
218283_at,2632
201138_s_at,2453
201139_s_at,6497
202591_s_at,16685
214060_at,1631
210829_s_at,15741
203787_at,16596
217991_x_at,12643
202506_at,15951
221752_at,1132
221753_at,12225
51192_at,2781
219241_x_at,17815
219919_s_at,7287
210378_s_at,6624
204963_at,2291
204964_s_at,3693
200890_s_at,7730
200889_s_at,1574
200891_s_at,2133
201894_s_at,10590
200652_at,7584
217790_s_at,4245
201004_at,10772
200956_s_at,16142
200957_s_at,3945
203114_at,13651
213921_at,2350
208482_at,3403
214491_at,7362
214556_at,6233
206627_s_at,4303
206626_x_at,8044
216471_x_at,9947
207493_x_at,1717
215881_x_at,1352
210497_x_at,10428
203017_s_at,16727
203015_s_at,12900
203018_s_at,9401
210871_x_at,12452
203016_s_at,2018
203019_x_at,6327
211731_x_at,16222
211670_x_at,12913
207666_x_at,14169
211425_x_at,701
210394_x_at,2691
208586_s_at,10187
208528_x_at,10105
215885_at,1175
208666_s_at,3458
208667_s_at,8678
207040_s_at,12893
216905_s_at,17327
202005_at,14556
216906_at,1386
206135_at,9216
217104_at,5170
210242_x_at,4957
208322_s_at,14441
217650_x_at,12542
205346_at,3732
203759_at,10450
215710_at,16339
203217_s_at,14383
213335_s_at,8621
213355_at,16476
210942_s_at,4244
202440_s_at,7029
201998_at,7616
214971_s_at,17745
214970_s_at,15704
204542_at,9894
221551_x_at,14775
220937_s_at,17822
207524_at,7662
207871_s_at,9391
219964_at,8608
210073_at,5888
221285_at,8024
208065_at,15739
208064_s_at,6728
206925_at,14079
206258_at,188
38487_at,9615
204150_at,6467
220114_s_at,17698
205743_at,14649
202293_at,15493
202294_at,7296
209022_at,8128
207983_s_at,2480
209023_s_at,17962
219753_at,11747
218994_s_at,10053
203544_s_at,12146
209649_at,14360
215044_s_at,6046
208194_s_at,5243
202811_at,6312
220803_at,11967
220059_at,6479
221610_s_at,7252
213103_at,7303
202991_at,3508
200028_s_at,4946
206868_at,4786
AFFX-HUMISGF3A/M97935_MA_at,12888
209969_s_at,12933
AFFX-HUMISGF3A/M97935_3_at,4778
AFFX-HUMISGF3A/M97935_MB_at,13963
200887_s_at,798
AFFX-HUMISGF3A/M97935_5_at,4906
205170_at,17283
217199_s_at,7684
208992_s_at,11683
208991_at,17125
206118_at,10433
203010_at,10964
212549_at,4955
212550_at,3304
205026_at,17469
201332_s_at,15005
201331_s_at,991
206835_at,3120
213037_x_at,15311
207320_x_at,6122
211505_s_at,14634
208948_s_at,13681
204226_at,16606
204596_s_at,4327
204595_s_at,16352
204597_x_at,12290
203438_at,11694
203439_s_at,6871
205542_at,15522
218424_s_at,14255
220187_at,2400
205339_at,14596
202764_at,1927
213330_s_at,512
212009_s_at,14195
203047_at,4471
40420_at,11339
204292_x_at,7079
41657_at,14627
209622_at,3497
202694_at,634
202693_s_at,2545
202695_s_at,8790
205214_at,9255
217503_at,9606
204090_at,14497
36019_at,4492
208854_s_at,7901
215188_at,2623
208855_s_at,10570
201314_at,2430
204068_at,17348
211078_s_at,2713
219686_at,3877
202951_at,11117
216451_at,8719
216727_at,8013
212572_at,9868
212565_at,15683
202786_at,17850
205411_at,9762
211085_s_at,5264
200783_s_at,14626
217714_x_at,11742
203000_at,3793
203001_s_at,5112
218207_s_at,67
221236_s_at,12988
201061_s_at,4179
201062_at,8358
201060_x_at,14840
33736_at,13288
204701_s_at,4983
215416_s_at,10094
213413_at,10259
209478_at,10625
221701_s_at,10499
52169_at,887
221554_at,5551
200870_at,16521
205520_at,11842
215505_s_at,15835
204496_at,3633
217903_at,5520
203767_s_at,10176
203769_s_at,12618
203768_s_at,7276
203770_s_at,8800
202223_at,9603
217934_x_at,10037
212625_at,8757
212111_at,2414
212112_s_at,11426
221638_s_at,6299
221499_s_at,7374
221500_s_at,2031
218763_at,12574
204729_s_at,2165
213434_at,13898
207346_at,6492
209238_at,17426
216985_s_at,12959
203530_s_at,4789
212799_at,17322
212800_at,12496
214441_at,11712
202260_s_at,6286
209367_at,4428
203310_at,4555
215518_at,14371
220995_at,582
220994_s_at,1383
220030_at,7790
221696_s_at,3775
218321_x_at,8703
221727_at,17105
212857_x_at,1474
214512_s_at,15353
202930_s_at,14263
217874_at,2169
214835_s_at,2969
212459_x_at,3356
215772_x_at,5118
215774_s_at,7947
215004_s_at,15143
209547_s_at,13086
212000_at,896
213505_s_at,11542
212001_at,7683
214092_x_at,3556
64371_at,11141
212353_at,16334
212354_at,1672
212344_at,12904
215299_x_at,5771
203615_x_at,9463
211385_x_at,9538
207122_x_at,2232
210580_x_at,2647
222094_at,17399
209607_x_at,2003
211470_s_at,8792
205342_s_at,464
205343_at,365
219934_s_at,13127
206293_at,15374
206292_s_at,13132
205759_s_at,12578
219425_at,284
208761_s_at,16821
208762_at,1349
211069_s_at,14708
208739_x_at,4972
213881_x_at,15675
200739_s_at,17680
200740_s_at,9016
212074_at,4338
206487_at,5183
212144_at,14063
204067_at,2361
217815_at,18001
206506_s_at,5542
201483_s_at,11803
201484_at,15652
201480_s_at,202
208830_s_at,5758
208420_x_at,12487
208831_x_at,1765
201836_s_at,12363
201838_s_at,1022
201837_s_at,15850
212894_at,13363
204295_at,10225
217646_at,6061
205224_at,14835
219389_at,15729
214954_at,2812
218619_s_at,680
219262_at,2020
218242_s_at,5072
212287_at,17225
203069_at,14173
205551_at,12825
216086_at,7825
213247_at,3483
219552_at,317
202565_s_at,13604
202566_s_at,15399
217634_at,9215
209307_at,15323
210369_at,7272
209306_s_at,13312
218692_at,16501
215301_at,3487
216917_s_at,8896
206740_x_at,4601
206546_at,734
216271_x_at,12770
216272_x_at,11450
44702_at,2385
212962_at,1457
209269_s_at,6083
207540_s_at,7201
202339_at,8984
32402_s_at,5151
221914_at,8720
210247_at,11568
210315_at,13424
206322_at,1054
217832_at,13139
217833_at,12556
217834_s_at,11761
209025_s_at,17598
209024_s_at,13142
215350_at,6188
209447_at,2348
202761_s_at,9651
210613_s_at,13668
213854_at,3123
204287_at,1943
201079_at,9129
205691_at,4911
206719_at,12149
207594_s_at,17618
212990_at,4515
216180_s_at,2338
210612_s_at,17981
216182_at,6848
212828_at,11064
216181_at,10160
219156_at,17441
214304_x_at,15602
212730_at,2034
202796_at,17015
219804_at,1663
64418_at,17212
221937_at,11142
213200_at,10974
201260_s_at,11127
201259_s_at,6851
203999_at,1504
203998_s_at,14007
209197_at,2518
209198_s_at,14236
221859_at,17852
214903_at,11431
220613_s_at,9144
206524_at,358
221394_at,9494
221459_at,15972
203901_at,5364
210284_s_at,7501
212184_s_at,10804
206552_s_at,14486
219992_at,9704
217437_s_at,17150
200911_s_at,12703
217433_at,16335
202289_s_at,11670
211382_s_at,14793
218308_at,16123
221069_s_at,4084
208048_at,6931
208049_s_at,867
210637_at,8521
214348_at,5555
202286_s_at,345
202285_s_at,454
202287_s_at,5210
210537_s_at,9057
209938_at,13162
211221_at,13015
215273_s_at,13569
216711_s_at,967
216955_at,16239
209358_at,10285
209463_s_at,12511
202840_at,8264
206613_s_at,7917
216941_s_at,13444
214690_at,14559
203938_s_at,6673
203937_s_at,17579
209523_at,5104
213090_s_at,15411
208545_x_at,14478
216226_at,8217
210053_at,8327
213654_at,5803
203572_s_at,8807
213210_at,13170
213209_at,12593
213211_s_at,1237
222053_at,15316
201023_at,15491
220325_at,6010
202168_at,16503
203893_at,8094
221617_at,11532
221618_s_at,9927
221616_s_at,2599
205547_s_at,8144
200916_at,269
210978_s_at,9118
204743_at,11905
216925_s_at,3166
206283_s_at,5885
216928_at,14952
201463_s_at,11541
208425_s_at,17761
210458_s_at,14293
207616_s_at,3195
209451_at,11271
216310_at,3021
204986_s_at,2160
204878_s_at,3096
204877_s_at,12515
220761_s_at,3534
221508_at,6980
202307_s_at,8879
204769_s_at,16532
208428_at,2968
204770_at,107
210294_at,5832
208829_at,9683
218746_at,14330
218747_s_at,2882
216373_at,7496
216507_at,5277
202813_at,12489
203677_s_at,8697
201263_at,7127
221189_s_at,1868
221324_at,14938
221397_at,13630
221395_at,3108
221444_at,2842
221456_at,6971
221396_at,1080
221461_at,5263
219443_at,14329
203648_at,12090
200977_s_at,8866
213786_at,1142
200976_s_at,2822
215464_s_at,4649
209154_at,13356
37278_at,9274
203977_at,17924
214013_s_at,4851
212350_at,8226
220947_s_at,17782
221858_at,6568
44696_at,2148
218596_at,18030
218268_at,2960
222116_s_at,5239
218466_at,7613
220260_at,8285
222173_s_at,17340
209650_s_at,732
33778_at,6660
210144_at,7869
216549_s_at,16834
208008_at,8952
212796_s_at,3287
215640_at,13625
215951_at,758
209403_at,15389
203386_at,13091
203387_s_at,13541
201813_s_at,10997
201815_s_at,12967
201814_at,13566
221592_at,10580
204526_s_at,11146
219771_at,1831
212956_at,5998
212960_at,9809
206431_x_at,12454
215994_x_at,10874
212054_x_at,7733
212052_s_at,333
203667_at,17799
211759_x_at,827
216194_s_at,11657
201804_x_at,14941
202495_at,18084
206451_at,13084
211052_s_at,17952
201759_at,6193
216128_at,6350
203714_s_at,13176
203715_at,16564
218520_at,15930
205424_at,11614
201869_s_at,13088
201867_s_at,13120
201868_s_at,5202
213400_s_at,12834
221428_s_at,7605
211462_s_at,13070
212685_s_at,913
212679_at,1404
